latency_ms,cdf
2.99557,0.00313826
2.99557,0.00317274
2.99557,0.00320723
2.99558,0.00324171
2.99558,0.0032762
2.99558,0.00331069
2.99559,0.00334517
2.99559,0.00337966
2.9956,0.00341415
2.99561,0.00344863
2.99561,0.00348312
2.99562,0.00351761
2.99562,0.00355209
2.99562,0.00358658
2.99563,0.00362106
2.99564,0.00365555
2.99564,0.00369004
2.99565,0.00372452
2.99565,0.00375901
2.99566,0.0037935
2.99567,0.00382798
2.99567,0.00386247
2.99567,0.00389695
2.99568,0.00393144
2.99568,0.00396593
2.99569,0.00400041
2.99569,0.0040349
2.99569,0.00406939
2.99569,0.00410387
2.99572,0.00413836
2.99573,0.00417285
2.99574,0.00420733
2.99574,0.00424182
2.99576,0.0042763
2.99576,0.00431079
2.99577,0.00434528
2.99577,0.00437976
2.99577,0.00441425
2.99577,0.00444874
2.99579,0.00448322
2.9958,0.00451771
2.9958,0.0045522
2.9958,0.00458668
2.9958,0.00462117
2.99581,0.00465565
2.99583,0.00469014
2.99583,0.00472463
2.99584,0.00475911
2.99585,0.0047936
2.99586,0.00482809
2.99586,0.00486257
2.99588,0.00489706
2.99589,0.00493154
2.9959,0.00496603
2.9959,0.00500052
2.99591,0.005035
2.99592,0.00506949
2.99594,0.00510398
2.99595,0.00513846
2.99595,0.00517295
2.99595,0.00520744
2.99597,0.00524192
2.99598,0.00527641
2.99598,0.00531089
2.99598,0.00534538
2.99599,0.00537987
2.996,0.00541435
2.996,0.00544884
2.99601,0.00548333
2.99602,0.00551781
2.99602,0.0055523
2.99602,0.00558678
2.99603,0.00562127
2.99604,0.00565576
2.99604,0.00569024
2.99604,0.00572473
2.99605,0.00575922
2.99605,0.0057937
2.99605,0.00582819
2.99606,0.00586268
2.99606,0.00589716
2.99607,0.00593165
2.99608,0.00596613
2.99609,0.00600062
2.99609,0.00603511
2.99609,0.00606959
2.9961,0.00610408
2.9961,0.00613857
2.9961,0.00617305
2.99612,0.00620754
2.99612,0.00624203
2.99612,0.00627651
2.99613,0.006311
2.99614,0.00634548
2.99614,0.00637997
2.99615,0.00641446
2.99617,0.00644894
2.99617,0.00648343
2.99618,0.00651792
2.99619,0.0065524
2.99619,0.00658689
2.9962,0.00662137
2.9962,0.00665586
2.99622,0.00669035
2.99623,0.00672483
2.99623,0.00675932
2.99624,0.00679381
2.99626,0.00682829
2.99626,0.00686278
2.99627,0.00689727
2.99628,0.00693175
2.99629,0.00696624
2.99629,0.00700072
2.99631,0.00703521
2.99631,0.0070697
2.99631,0.00710418
2.99632,0.00713867
2.99632,0.00717316
2.99632,0.00720764
2.99633,0.00724213
2.99635,0.00727661
2.99635,0.0073111
2.99635,0.00734559
2.99637,0.00738007
2.99638,0.00741456
2.99638,0.00744905
2.99639,0.00748353
2.99639,0.00751802
2.9964,0.00755251
2.9964,0.00758699
2.99641,0.00762148
2.99641,0.00765596
2.99642,0.00769045
2.99643,0.00772494
2.99643,0.00775942
2.99646,0.00779391
2.99646,0.0078284
2.99647,0.00786288
2.9965,0.00789737
2.9965,0.00793186
2.99651,0.00796634
2.99652,0.00800083
2.99653,0.00803531
2.99654,0.0080698
2.99656,0.00810429
2.99658,0.00813877
2.99658,0.00817326
2.99658,0.00820775
2.99658,0.00824223
2.99658,0.00827672
2.99658,0.0083112
2.99659,0.00834569
2.99659,0.00838018
2.99659,0.00841466
2.9966,0.00844915
2.9966,0.00848364
2.99661,0.00851812
2.99662,0.00855261
2.99662,0.0085871
2.99662,0.00862158
2.99665,0.00865607
2.99666,0.00869055
2.99666,0.00872504
2.99667,0.00875953
2.99668,0.00879401
2.99669,0.0088285
2.99671,0.00886299
2.99671,0.00889747
2.99673,0.00893196
2.99674,0.00896644
2.99675,0.00900093
2.99675,0.00903542
2.99676,0.0090699
2.99676,0.00910439
2.99678,0.00913888
2.99678,0.00917336
2.99679,0.00920785
2.99681,0.00924234
2.99681,0.00927682
2.99681,0.00931131
2.99682,0.00934579
2.99682,0.00938028
2.99682,0.00941477
2.99682,0.00944925
2.99685,0.00948374
2.99687,0.00951823
2.99688,0.00955271
2.99689,0.0095872
2.9969,0.00962169
2.9969,0.00965617
2.9969,0.00969066
2.99691,0.00972514
2.99692,0.00975963
2.99693,0.00979412
2.99694,0.0098286
2.99695,0.00986309
2.99696,0.00989758
2.99696,0.00993206
2.99698,0.00996655
2.99698,0.010001
2.99699,0.0100355
2.997,0.01007
2.99701,0.0101045
2.99701,0.010139
2.99701,0.0101735
2.99701,0.010208
2.99702,0.0102424
2.99703,0.0102769
2.99709,0.0103114
2.99709,0.0103459
2.99709,0.0103804
2.9971,0.0104149
2.99712,0.0104494
2.99712,0.0104838
2.99712,0.0105183
2.99713,0.0105528
2.99713,0.0105873
2.99714,0.0106218
2.99715,0.0106563
2.99715,0.0106908
2.99716,0.0107252
2.99716,0.0107597
2.99718,0.0107942
2.99719,0.0108287
2.99719,0.0108632
2.9972,0.0108977
2.99721,0.0109322
2.99721,0.0109667
2.99721,0.0110011
2.99722,0.0110356
2.99722,0.0110701
2.99723,0.0111046
2.99723,0.0111391
2.99725,0.0111736
2.99725,0.0112081
2.99726,0.0112425
2.99726,0.011277
2.99727,0.0113115
2.99729,0.011346
2.99729,0.0113805
2.99729,0.011415
2.99729,0.0114495
2.9973,0.0114839
2.9973,0.0115184
2.99731,0.0115529
2.99734,0.0115874
2.99734,0.0116219
2.99734,0.0116564
2.99735,0.0116909
2.99735,0.0117254
2.99736,0.0117598
2.99739,0.0117943
2.9974,0.0118288
2.99741,0.0118633
2.99741,0.0118978
2.99741,0.0119323
2.99742,0.0119668
2.99745,0.0120012
2.99746,0.0120357
2.99746,0.0120702
2.99747,0.0121047
2.99747,0.0121392
2.99747,0.0121737
2.99749,0.0122082
2.9975,0.0122426
2.9975,0.0122771
2.99752,0.0123116
2.99753,0.0123461
2.99753,0.0123806
2.99755,0.0124151
2.99755,0.0124496
2.99757,0.0124841
2.99757,0.0125185
2.99757,0.012553
2.99757,0.0125875
2.99757,0.012622
2.99759,0.0126565
2.9976,0.012691
2.99761,0.0127255
2.99761,0.0127599
2.99761,0.0127944
2.99762,0.0128289
2.99763,0.0128634
2.99763,0.0128979
2.99763,0.0129324
2.99765,0.0129669
2.99766,0.0130013
2.99767,0.0130358
2.99768,0.0130703
2.99768,0.0131048
2.9977,0.0131393
2.9977,0.0131738
2.99771,0.0132083
2.99771,0.0132427
2.99773,0.0132772
2.99773,0.0133117
2.99774,0.0133462
2.99777,0.0133807
2.99777,0.0134152
2.99777,0.0134497
2.99778,0.0134842
2.99778,0.0135186
2.99778,0.0135531
2.99778,0.0135876
2.99778,0.0136221
2.99779,0.0136566
2.99779,0.0136911
2.9978,0.0137256
2.99781,0.01376
2.99782,0.0137945
2.99782,0.013829
2.99783,0.0138635
2.99783,0.013898
2.99785,0.0139325
2.99785,0.013967
2.99787,0.0140014
2.99787,0.0140359
2.99788,0.0140704
2.99789,0.0141049
2.99792,0.0141394
2.99793,0.0141739
2.99795,0.0142084
2.99795,0.0142429
2.99796,0.0142773
2.99796,0.0143118
2.99796,0.0143463
2.99797,0.0143808
2.99798,0.0144153
2.99798,0.0144498
2.99798,0.0144843
2.99799,0.0145187
2.99799,0.0145532
2.99799,0.0145877
2.99799,0.0146222
2.998,0.0146567
2.99801,0.0146912
2.99801,0.0147257
2.99802,0.0147601
2.99803,0.0147946
2.99804,0.0148291
2.99805,0.0148636
2.99806,0.0148981
2.99806,0.0149326
2.99807,0.0149671
2.99808,0.0150016
2.99809,0.015036
2.9981,0.0150705
2.9981,0.015105
2.9981,0.0151395
2.99811,0.015174
2.99814,0.0152085
2.99814,0.015243
2.99815,0.0152774
2.99815,0.0153119
2.99816,0.0153464
2.99818,0.0153809
2.99819,0.0154154
2.99819,0.0154499
2.99819,0.0154844
2.9982,0.0155188
2.9982,0.0155533
2.99821,0.0155878
2.99822,0.0156223
2.99823,0.0156568
2.99823,0.0156913
2.99824,0.0157258
2.99824,0.0157603
2.99824,0.0157947
2.99824,0.0158292
2.99825,0.0158637
2.99826,0.0158982
2.99826,0.0159327
2.99829,0.0159672
2.99831,0.0160017
2.99831,0.0160361
2.99831,0.0160706
2.99833,0.0161051
2.99833,0.0161396
2.99834,0.0161741
2.99835,0.0162086
2.99836,0.0162431
2.99837,0.0162775
2.99837,0.016312
2.99839,0.0163465
2.99839,0.016381
2.99841,0.0164155
2.99843,0.01645
2.99844,0.0164845
2.99844,0.016519
2.99846,0.0165534
2.99846,0.0165879
2.99846,0.0166224
2.99847,0.0166569
2.99847,0.0166914
2.99848,0.0167259
2.99849,0.0167604
2.99849,0.0167948
2.99849,0.0168293
2.99849,0.0168638
2.9985,0.0168983
2.9985,0.0169328
2.9985,0.0169673
2.9985,0.0170018
2.9985,0.0170362
2.9985,0.0170707
2.99852,0.0171052
2.99852,0.0171397
2.99852,0.0171742
2.99853,0.0172087
2.99854,0.0172432
2.99854,0.0172776
2.99856,0.0173121
2.99856,0.0173466
2.99856,0.0173811
2.99857,0.0174156
2.99857,0.0174501
2.99858,0.0174846
2.99858,0.0175191
2.99858,0.0175535
2.9986,0.017588
2.99861,0.0176225
2.99861,0.017657
2.99861,0.0176915
2.99863,0.017726
2.99864,0.0177605
2.99867,0.0177949
2.99867,0.0178294
2.99868,0.0178639
2.99869,0.0178984
2.99869,0.0179329
2.99869,0.0179674
2.9987,0.0180019
2.9987,0.0180363
2.99871,0.0180708
2.99872,0.0181053
2.99874,0.0181398
2.99875,0.0181743
2.99875,0.0182088
2.99875,0.0182433
2.99876,0.0182778
2.99877,0.0183122
2.99878,0.0183467
2.99879,0.0183812
2.9988,0.0184157
2.99882,0.0184502
2.99883,0.0184847
2.99883,0.0185192
2.99884,0.0185536
2.99884,0.0185881
2.99886,0.0186226
2.99886,0.0186571
2.99887,0.0186916
2.99889,0.0187261
2.99889,0.0187606
2.99889,0.018795
2.99889,0.0188295
2.9989,0.018864
2.99892,0.0188985
2.99892,0.018933
2.99893,0.0189675
2.99893,0.019002
2.99894,0.0190365
2.99895,0.0190709
2.99896,0.0191054
2.99897,0.0191399
2.99898,0.0191744
2.99898,0.0192089
2.99899,0.0192434
2.999,0.0192779
2.99902,0.0193123
2.99903,0.0193468
2.99904,0.0193813
2.99905,0.0194158
2.99907,0.0194503
2.99907,0.0194848
2.99908,0.0195193
2.99908,0.0195537
2.99908,0.0195882
2.99909,0.0196227
2.99909,0.0196572
2.9991,0.0196917
2.9991,0.0197262
2.99913,0.0197607
2.99914,0.0197952
2.99914,0.0198296
2.99914,0.0198641
2.99916,0.0198986
2.99917,0.0199331
2.99917,0.0199676
2.99918,0.0200021
2.99918,0.0200366
2.99919,0.020071
2.99919,0.0201055
2.9992,0.02014
2.9992,0.0201745
2.9992,0.020209
2.99921,0.0202435
2.99921,0.020278
2.99921,0.0203124
2.99922,0.0203469
2.99922,0.0203814
2.99924,0.0204159
2.99924,0.0204504
2.99924,0.0204849
2.99926,0.0205194
2.99926,0.0205539
2.99926,0.0205883
2.99926,0.0206228
2.99927,0.0206573
2.99928,0.0206918
2.99929,0.0207263
2.99929,0.0207608
2.99929,0.0207953
2.99932,0.0208297
2.99932,0.0208642
2.99936,0.0208987
2.99936,0.0209332
2.99939,0.0209677
2.99939,0.0210022
2.9994,0.0210367
2.9994,0.0210711
2.99941,0.0211056
2.99942,0.0211401
2.99943,0.0211746
2.99943,0.0212091
2.99943,0.0212436
2.99943,0.0212781
2.99945,0.0213125
2.99945,0.021347
2.99947,0.0213815
2.99948,0.021416
2.99948,0.0214505
2.99949,0.021485
2.99949,0.0215195
2.9995,0.021554
2.99951,0.0215884
2.99951,0.0216229
2.99951,0.0216574
2.99952,0.0216919
2.99952,0.0217264
2.99952,0.0217609
2.99952,0.0217954
2.99954,0.0218298
2.99954,0.0218643
2.99954,0.0218988
2.99956,0.0219333
2.99956,0.0219678
2.99957,0.0220023
2.99958,0.0220368
2.99958,0.0220712
2.99958,0.0221057
2.9996,0.0221402
2.99963,0.0221747
2.99964,0.0222092
2.99964,0.0222437
2.99964,0.0222782
2.99965,0.0223127
2.99966,0.0223471
2.99967,0.0223816
2.99967,0.0224161
2.99969,0.0224506
2.99969,0.0224851
2.99971,0.0225196
2.99972,0.0225541
2.99972,0.0225885
2.99975,0.022623
2.99977,0.0226575
2.99978,0.022692
2.99978,0.0227265
2.9998,0.022761
2.9998,0.0227955
2.99981,0.0228299
2.99982,0.0228644
2.99983,0.0228989
2.99983,0.0229334
2.99984,0.0229679
2.99984,0.0230024
2.99984,0.0230369
2.99984,0.0230714
2.99985,0.0231058
2.99985,0.0231403
2.99985,0.0231748
2.99986,0.0232093
2.99988,0.0232438
2.99988,0.0232783
2.99989,0.0233128
2.99991,0.0233472
2.99992,0.0233817
2.99992,0.0234162
2.99992,0.0234507
2.99992,0.0234852
2.99993,0.0235197
2.99993,0.0235542
2.99993,0.0235886
2.99995,0.0236231
2.99995,0.0236576
2.99997,0.0236921
2.99997,0.0237266
2.99997,0.0237611
2.99997,0.0237956
2.99998,0.0238301
3.00001,0.0238645
3.00002,0.023899
3.00002,0.0239335
3.00002,0.023968
3.00003,0.0240025
3.00004,0.024037
3.00006,0.0240715
3.00006,0.0241059
3.00007,0.0241404
3.00009,0.0241749
3.00009,0.0242094
3.0001,0.0242439
3.00012,0.0242784
3.00012,0.0243129
3.00013,0.0243473
3.00013,0.0243818
3.00014,0.0244163
3.00015,0.0244508
3.00015,0.0244853
3.00016,0.0245198
3.00017,0.0245543
3.00017,0.0245888
3.00018,0.0246232
3.00018,0.0246577
3.00021,0.0246922
3.00021,0.0247267
3.00022,0.0247612
3.00022,0.0247957
3.00022,0.0248302
3.00024,0.0248646
3.00024,0.0248991
3.00025,0.0249336
3.00025,0.0249681
3.00026,0.0250026
3.00027,0.0250371
3.00027,0.0250716
3.00027,0.025106
3.00028,0.0251405
3.0003,0.025175
3.0003,0.0252095
3.0003,0.025244
3.0003,0.0252785
3.00031,0.025313
3.00032,0.0253474
3.00033,0.0253819
3.00034,0.0254164
3.00035,0.0254509
3.00035,0.0254854
3.00036,0.0255199
3.00036,0.0255544
3.00036,0.0255889
3.00041,0.0256233
3.00042,0.0256578
3.00043,0.0256923
3.00044,0.0257268
3.00044,0.0257613
3.00046,0.0257958
3.00046,0.0258303
3.00046,0.0258647
3.00047,0.0258992
3.00047,0.0259337
3.00048,0.0259682
3.00049,0.0260027
3.0005,0.0260372
3.0005,0.0260717
3.00051,0.0261061
3.00052,0.0261406
3.00052,0.0261751
3.00054,0.0262096
3.00057,0.0262441
3.00057,0.0262786
3.00062,0.0263131
3.00062,0.0263476
3.00062,0.026382
3.00063,0.0264165
3.00063,0.026451
3.00064,0.0264855
3.00065,0.02652
3.00066,0.0265545
3.00067,0.026589
3.00067,0.0266234
3.00069,0.0266579
3.0007,0.0266924
3.00072,0.0267269
3.00072,0.0267614
3.00072,0.0267959
3.00072,0.0268304
3.00072,0.0268648
3.00073,0.0268993
3.00073,0.0269338
3.00073,0.0269683
3.00074,0.0270028
3.00075,0.0270373
3.00076,0.0270718
3.00076,0.0271063
3.00077,0.0271407
3.00077,0.0271752
3.00078,0.0272097
3.00078,0.0272442
3.0008,0.0272787
3.00081,0.0273132
3.00081,0.0273477
3.00082,0.0273821
3.00082,0.0274166
3.00083,0.0274511
3.00084,0.0274856
3.00085,0.0275201
3.00085,0.0275546
3.00086,0.0275891
3.00086,0.0276235
3.00087,0.027658
3.00087,0.0276925
3.00088,0.027727
3.00089,0.0277615
3.0009,0.027796
3.0009,0.0278305
3.0009,0.027865
3.00091,0.0278994
3.00091,0.0279339
3.00091,0.0279684
3.00092,0.0280029
3.00092,0.0280374
3.00094,0.0280719
3.00095,0.0281064
3.00095,0.0281408
3.00095,0.0281753
3.00096,0.0282098
3.00096,0.0282443
3.00097,0.0282788
3.00097,0.0283133
3.00099,0.0283478
3.00099,0.0283822
3.001,0.0284167
3.00101,0.0284512
3.00101,0.0284857
3.00101,0.0285202
3.00102,0.0285547
3.00103,0.0285892
3.00103,0.0286237
3.00104,0.0286581
3.00105,0.0286926
3.00105,0.0287271
3.00106,0.0287616
3.00106,0.0287961
3.00107,0.0288306
3.00108,0.0288651
3.00108,0.0288995
3.00109,0.028934
3.00109,0.0289685
3.00109,0.029003
3.00109,0.0290375
3.0011,0.029072
3.0011,0.0291065
3.0011,0.0291409
3.00111,0.0291754
3.00112,0.0292099
3.00112,0.0292444
3.00113,0.0292789
3.00113,0.0293134
3.00113,0.0293479
3.00114,0.0293823
3.00114,0.0294168
3.00115,0.0294513
3.00116,0.0294858
3.00116,0.0295203
3.00119,0.0295548
3.00121,0.0295893
3.00121,0.0296238
3.00121,0.0296582
3.00122,0.0296927
3.00124,0.0297272
3.00124,0.0297617
3.00125,0.0297962
3.00125,0.0298307
3.00126,0.0298652
3.00129,0.0298996
3.0013,0.0299341
3.00131,0.0299686
3.00132,0.0300031
3.00132,0.0300376
3.00133,0.0300721
3.00133,0.0301066
3.00135,0.030141
3.00136,0.0301755
3.00137,0.03021
3.00138,0.0302445
3.00138,0.030279
3.00139,0.0303135
3.00139,0.030348
3.00139,0.0303825
3.00139,0.0304169
3.0014,0.0304514
3.0014,0.0304859
3.0014,0.0305204
3.0014,0.0305549
3.00141,0.0305894
3.00141,0.0306239
3.00141,0.0306583
3.00142,0.0306928
3.00144,0.0307273
3.00145,0.0307618
3.00147,0.0307963
3.00147,0.0308308
3.00147,0.0308653
3.00147,0.0308997
3.00149,0.0309342
3.00149,0.0309687
3.00149,0.0310032
3.00151,0.0310377
3.00151,0.0310722
3.00151,0.0311067
3.00152,0.0311412
3.00153,0.0311756
3.00154,0.0312101
3.00155,0.0312446
3.00155,0.0312791
3.00156,0.0313136
3.00157,0.0313481
3.00157,0.0313826
3.00157,0.031417
3.00158,0.0314515
3.00159,0.031486
3.00159,0.0315205
3.00159,0.031555
3.00161,0.0315895
3.00161,0.031624
3.00162,0.0316584
3.00162,0.0316929
3.00163,0.0317274
3.00163,0.0317619
3.00163,0.0317964
3.00163,0.0318309
3.00165,0.0318654
3.00165,0.0318999
3.00166,0.0319343
3.00167,0.0319688
3.00167,0.0320033
3.00168,0.0320378
3.00169,0.0320723
3.0017,0.0321068
3.00175,0.0321413
3.00178,0.0321757
3.00178,0.0322102
3.00179,0.0322447
3.0018,0.0322792
3.00181,0.0323137
3.00181,0.0323482
3.00181,0.0323827
3.00181,0.0324171
3.00183,0.0324516
3.00183,0.0324861
3.00184,0.0325206
3.00185,0.0325551
3.00185,0.0325896
3.00186,0.0326241
3.00186,0.0326586
3.00186,0.032693
3.00188,0.0327275
3.00188,0.032762
3.00188,0.0327965
3.00189,0.032831
3.00189,0.0328655
3.0019,0.0329
3.00192,0.0329344
3.00192,0.0329689
3.00192,0.0330034
3.00193,0.0330379
3.00193,0.0330724
3.00194,0.0331069
3.00194,0.0331414
3.00195,0.0331758
3.00199,0.0332103
3.002,0.0332448
3.002,0.0332793
3.002,0.0333138
3.00201,0.0333483
3.00201,0.0333828
3.00201,0.0334173
3.00201,0.0334517
3.00202,0.0334862
3.00204,0.0335207
3.00208,0.0335552
3.00208,0.0335897
3.00208,0.0336242
3.00208,0.0336587
3.00209,0.0336931
3.00209,0.0337276
3.00209,0.0337621
3.0021,0.0337966
3.0021,0.0338311
3.00211,0.0338656
3.00211,0.0339001
3.00212,0.0339345
3.00213,0.033969
3.00213,0.0340035
3.00214,0.034038
3.00214,0.0340725
3.00215,0.034107
3.00215,0.0341415
3.00215,0.0341759
3.00216,0.0342104
3.00216,0.0342449
3.00217,0.0342794
3.00218,0.0343139
3.00218,0.0343484
3.00218,0.0343829
3.00218,0.0344174
3.00219,0.0344518
3.00219,0.0344863
3.00219,0.0345208
3.00222,0.0345553
3.00223,0.0345898
3.00223,0.0346243
3.00224,0.0346588
3.00226,0.0346932
3.00227,0.0347277
3.0023,0.0347622
3.0023,0.0347967
3.0023,0.0348312
3.0023,0.0348657
3.00232,0.0349002
3.00232,0.0349346
3.00233,0.0349691
3.00233,0.0350036
3.00233,0.0350381
3.00233,0.0350726
3.00234,0.0351071
3.00234,0.0351416
3.00234,0.0351761
3.00235,0.0352105
3.00235,0.035245
3.00236,0.0352795
3.00239,0.035314
3.00239,0.0353485
3.0024,0.035383
3.00241,0.0354175
3.00243,0.0354519
3.00244,0.0354864
3.00244,0.0355209
3.00244,0.0355554
3.00246,0.0355899
3.00246,0.0356244
3.00246,0.0356589
3.00247,0.0356933
3.00248,0.0357278
3.00251,0.0357623
3.00253,0.0357968
3.00253,0.0358313
3.00253,0.0358658
3.00253,0.0359003
3.00254,0.0359348
3.00254,0.0359692
3.00254,0.0360037
3.00255,0.0360382
3.00255,0.0360727
3.00256,0.0361072
3.00256,0.0361417
3.00256,0.0361762
3.00257,0.0362106
3.00258,0.0362451
3.00259,0.0362796
3.00259,0.0363141
3.0026,0.0363486
3.0026,0.0363831
3.0026,0.0364176
3.00261,0.036452
3.00261,0.0364865
3.00261,0.036521
3.00263,0.0365555
3.00263,0.03659
3.00264,0.0366245
3.00265,0.036659
3.00265,0.0366935
3.00265,0.0367279
3.00265,0.0367624
3.00267,0.0367969
3.00267,0.0368314
3.00267,0.0368659
3.00268,0.0369004
3.00268,0.0369349
3.00268,0.0369693
3.00268,0.0370038
3.0027,0.0370383
3.0027,0.0370728
3.00273,0.0371073
3.00276,0.0371418
3.00277,0.0371763
3.00277,0.0372107
3.00279,0.0372452
3.0028,0.0372797
3.0028,0.0373142
3.00281,0.0373487
3.00282,0.0373832
3.00283,0.0374177
3.00283,0.0374522
3.00284,0.0374866
3.00286,0.0375211
3.00286,0.0375556
3.00287,0.0375901
3.00287,0.0376246
3.00287,0.0376591
3.00288,0.0376936
3.00288,0.037728
3.00289,0.0377625
3.00289,0.037797
3.0029,0.0378315
3.0029,0.037866
3.00291,0.0379005
3.00291,0.037935
3.00293,0.0379694
3.00294,0.0380039
3.00295,0.0380384
3.00296,0.0380729
3.00296,0.0381074
3.00298,0.0381419
3.003,0.0381764
3.00302,0.0382108
3.00302,0.0382453
3.00304,0.0382798
3.00304,0.0383143
3.00305,0.0383488
3.00305,0.0383833
3.00305,0.0384178
3.00306,0.0384523
3.00307,0.0384867
3.00307,0.0385212
3.00307,0.0385557
3.00308,0.0385902
3.00309,0.0386247
3.00309,0.0386592
3.0031,0.0386937
3.0031,0.0387281
3.00311,0.0387626
3.00312,0.0387971
3.00312,0.0388316
3.00315,0.0388661
3.00315,0.0389006
3.00315,0.0389351
3.00316,0.0389695
3.00317,0.039004
3.00317,0.0390385
3.00318,0.039073
3.00319,0.0391075
3.00319,0.039142
3.00319,0.0391765
3.00322,0.039211
3.00323,0.0392454
3.00323,0.0392799
3.00325,0.0393144
3.00325,0.0393489
3.00325,0.0393834
3.00326,0.0394179
3.00327,0.0394524
3.00328,0.0394868
3.00329,0.0395213
3.00329,0.0395558
3.00329,0.0395903
3.00329,0.0396248
3.00329,0.0396593
3.0033,0.0396938
3.00332,0.0397282
3.00333,0.0397627
3.00333,0.0397972
3.00333,0.0398317
3.00334,0.0398662
3.00335,0.0399007
3.00336,0.0399352
3.00336,0.0399697
3.00337,0.0400041
3.00338,0.0400386
3.00338,0.0400731
3.00339,0.0401076
3.00342,0.0401421
3.00342,0.0401766
3.00342,0.0402111
3.00342,0.0402455
3.00343,0.04028
3.00343,0.0403145
3.00343,0.040349
3.00343,0.0403835
3.00345,0.040418
3.00346,0.0404525
3.00346,0.0404869
3.00346,0.0405214
3.00349,0.0405559
3.00349,0.0405904
3.00351,0.0406249
3.00352,0.0406594
3.00352,0.0406939
3.00352,0.0407284
3.00352,0.0407628
3.00352,0.0407973
3.00352,0.0408318
3.00354,0.0408663
3.00354,0.0409008
3.00354,0.0409353
3.00355,0.0409698
3.00355,0.0410042
3.00355,0.0410387
3.00356,0.0410732
3.00357,0.0411077
3.00357,0.0411422
3.00358,0.0411767
3.00359,0.0412112
3.00359,0.0412456
3.00359,0.0412801
3.0036,0.0413146
3.00362,0.0413491
3.00362,0.0413836
3.00362,0.0414181
3.00364,0.0414526
3.00364,0.0414871
3.00367,0.0415215
3.00368,0.041556
3.00368,0.0415905
3.00368,0.041625
3.0037,0.0416595
3.00371,0.041694
3.00372,0.0417285
3.00372,0.0417629
3.00372,0.0417974
3.00372,0.0418319
3.00372,0.0418664
3.00373,0.0419009
3.00373,0.0419354
3.00374,0.0419699
3.00375,0.0420043
3.00376,0.0420388
3.00376,0.0420733
3.00377,0.0421078
3.00377,0.0421423
3.00377,0.0421768
3.00377,0.0422113
3.00378,0.0422457
3.00378,0.0422802
3.00379,0.0423147
3.0038,0.0423492
3.0038,0.0423837
3.0038,0.0424182
3.00381,0.0424527
3.00382,0.0424872
3.00382,0.0425216
3.00382,0.0425561
3.00383,0.0425906
3.00385,0.0426251
3.00385,0.0426596
3.00387,0.0426941
3.00387,0.0427286
3.00387,0.042763
3.00387,0.0427975
3.00388,0.042832
3.00388,0.0428665
3.00388,0.042901
3.0039,0.0429355
3.00391,0.04297
3.00392,0.0430044
3.00394,0.0430389
3.00394,0.0430734
3.00394,0.0431079
3.00394,0.0431424
3.00395,0.0431769
3.00395,0.0432114
3.00395,0.0432459
3.00396,0.0432803
3.00398,0.0433148
3.00398,0.0433493
3.00399,0.0433838
3.004,0.0434183
3.00401,0.0434528
3.00401,0.0434873
3.00401,0.0435217
3.00402,0.0435562
3.00402,0.0435907
3.00403,0.0436252
3.00404,0.0436597
3.00405,0.0436942
3.00406,0.0437287
3.00406,0.0437631
3.00406,0.0437976
3.00406,0.0438321
3.00407,0.0438666
3.00409,0.0439011
3.00409,0.0439356
3.00409,0.0439701
3.0041,0.0440046
3.0041,0.044039
3.00411,0.0440735
3.00411,0.044108
3.00412,0.0441425
