latency_ms,cdf
2.92706,0.802704
2.92711,0.802738
2.92713,0.802773
2.92717,0.802807
2.92724,0.802842
2.92727,0.802876
2.92728,0.802911
2.92729,0.802945
2.9273,0.80298
2.92731,0.803014
2.92736,0.803049
2.92739,0.803083
2.92746,0.803118
2.92748,0.803152
2.92756,0.803187
2.92763,0.803221
2.92765,0.803256
2.92766,0.80329
2.92771,0.803324
2.92775,0.803359
2.92782,0.803393
2.92782,0.803428
2.92784,0.803462
2.92789,0.803497
2.92795,0.803531
2.92808,0.803566
2.92821,0.8036
2.92821,0.803635
2.92821,0.803669
2.92834,0.803704
2.92837,0.803738
2.92846,0.803773
2.92849,0.803807
2.92851,0.803842
2.92852,0.803876
2.92852,0.803911
2.92854,0.803945
2.92856,0.80398
2.92858,0.804014
2.92871,0.804049
2.92872,0.804083
2.92874,0.804118
2.92875,0.804152
2.92877,0.804187
2.9288,0.804221
2.92881,0.804256
2.92884,0.80429
2.92886,0.804325
2.92889,0.804359
2.9289,0.804394
2.92896,0.804428
2.92907,0.804463
2.9291,0.804497
2.92912,0.804532
2.92917,0.804566
2.92917,0.8046
2.9292,0.804635
2.92925,0.804669
2.92927,0.804704
2.92933,0.804738
2.92939,0.804773
2.92941,0.804807
2.92944,0.804842
2.92945,0.804876
2.92954,0.804911
2.92957,0.804945
2.92962,0.80498
2.92962,0.805014
2.92962,0.805049
2.92964,0.805083
2.92966,0.805118
2.92973,0.805152
2.92975,0.805187
2.92976,0.805221
2.92979,0.805256
2.92984,0.80529
2.92986,0.805325
2.92989,0.805359
2.92994,0.805394
2.92997,0.805428
2.93004,0.805463
2.93005,0.805497
2.93009,0.805532
2.9301,0.805566
2.93014,0.805601
2.93016,0.805635
2.93019,0.80567
2.93027,0.805704
2.93027,0.805739
2.93028,0.805773
2.93028,0.805807
2.93032,0.805842
2.93033,0.805876
2.93035,0.805911
2.93037,0.805945
2.93039,0.80598
2.93041,0.806014
2.93042,0.806049
2.93043,0.806083
2.93045,0.806118
2.93046,0.806152
2.93048,0.806187
2.93053,0.806221
2.93054,0.806256
2.93064,0.80629
2.9307,0.806325
2.93074,0.806359
2.93079,0.806394
2.93079,0.806428
2.93081,0.806463
2.93081,0.806497
2.93083,0.806532
2.93085,0.806566
2.93087,0.806601
2.93089,0.806635
2.9309,0.80667
2.93094,0.806704
2.93094,0.806739
2.93095,0.806773
